quote,01:00:17.496,USDJPY,AGG,102.065,102.07
quote,01:00:17.496,USDJPY,CITI,102.065,102.078
quote,01:00:17.497,USDCAD,AGG,1.31847,1.31851
quote,01:00:17.622,EURUSD,AGG,1.10845,1.10849
quote,01:00:17.662,USDJPY,AGG,102.07,102.074
quote,01:00:17.663,AUDUSD,RFX,0.7601,0.7603
quote,01:00:17.663,AUDUSD,AGG,0.76019,0.76025
quote,01:00:17.663,AUDUSD,CITI,0.76013,0.76027
quote,01:00:17.670,USDCAD,RFX,1.3184,1.3186
quote,01:00:17.670,USDCAD,AGG,1.31845,1.3185
quote,01:00:17.782,NZDUSD,RFX,0.7113,0.7115
quote,01:00:17.783,NZDUSD,AGG,0.71135,0.71146
quote,01:00:17.783,NZDUSD,CITI,0.71126,0.71158
quote,01:00:17.818,USDCHF,AGG,0.9804,0.98044
quote,01:00:17.872,EURUSD,AGG,1.10846,1.10849
quote,01:00:17.943,USDCAD,RFX,1.3183,1.3186
quote,01:00:17.943,USDCAD,AGG,1.31843,1.3185
quote,01:00:17.945,AUDUSD,RFX,0.7601,0.7604
quote,01:00:17.945,AUDUSD,AGG,0.76019,0.76025
quote,01:00:17.945,AUDUSD,CITI,0.76014,0.76028
quote,01:00:17.946,USDJPY,AGG,102.065,102.073
quote,01:00:17.947,USDJPY,CITI,102.062,102.075
quote,01:00:17.982,NZDUSD,AGG,0.71135,0.71148
quote,01:00:18.067,USDCHF,CITI,0.98031,0.98049
quote,01:00:18.067,USDCHF,AGG,0.98039,0.98044
quote,01:00:18.128,EURUSD,AGG,1.10846,1.10849
quote,01:00:18.167,AUDUSD,RFX,0.7601,0.7604
quote,01:00:18.169,AUDUSD,AGG,0.76019,0.76024
quote,01:00:18.172,USDJPY,AGG,102.064,102.074
quote,01:00:18.173,USDJPY,CITI,102.061,102.075
quote,01:00:18.248,USDCAD,CITI,1.31837,1.31854
quote,01:00:18.411,AUDUSD,RFX,0.7601,0.7604
quote,01:00:18.411,AUDUSD,AGG,0.76019,0.76024
quote,01:00:18.412,AUDUSD,CITI,0.76013,0.76027
quote,01:00:18.426,USDJPY,AGG,102.064,102.073
quote,01:00:18.574,USDCHF,CITI,0.98032,0.9805
quote,01:00:18.574,USDCHF,AGG,0.98039,0.98045
quote,01:00:18.679,USDJPY,AGG,102.064,102.074
quote,01:00:18.679,USDJPY,CITI,102.061,102.076
quote,01:00:18.683,AUDUSD,AGG,0.76018,0.76022
quote,01:00:18.707,USDCAD,RFX,1.3183,1.3186
quote,01:00:18.707,USDCAD,AGG,1.31842,1.31849
quote,01:00:18.782,NZDUSD,AGG,0.71135,0.71147
quote,01:00:18.921,AUDUSD,AGG,0.76018,0.76023
quote,01:00:19.010,USDJPY,AGG,102.064,102.074
quote,01:00:19.010,USDJPY,CITI,102.061,102.077
quote,01:00:19.175,AUDUSD,AGG,0.76018,0.76022
quote,01:00:19.681,AUDUSD,CITI,0.76012,0.76027
quote,01:00:19.809,USDJPY,AGG,102.066,102.075
quote,01:00:19.813,USDJPY,CITI,102.062,102.077
quote,01:00:20.022,USDCHF,AGG,0.9804,0.98045
quote,01:00:20.062,USDJPY,AGG,102.068,102.075
quote,01:00:20.062,USDJPY,CITI,102.065,102.078
quote,01:00:20.307,USDCHF,CITI,0.98033,0.98051
quote,01:00:20.307,USDCHF,AGG,0.98039,0.98045
